Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
172313921,E12,17096704,Structure Fire,08/19/2017,08/19/2017,08/19/2017 09:42:03 PM,08/19/2017 09:45:50 PM,08/19/2017 09:46:15 PM,08/19/2017 09:47:09 PM,08/19/2017 09:49:22 PM,,,Fire,08/19/2017 09:57:45 PM,400 Block of STANYAN ST,San Francisco,94117,B07,21,4556,3,3,3,true,Alarm,1,ENGINE,1,5,1,Lone Mountain/USF,"(37.7738357034539, -122.454406709474)",172313921-E12
172313921,E21,17096704,Structure Fire,08/19/2017,08/19/2017,08/19/2017 09:42:03 PM,08/19/2017 09:45:50 PM,08/19/2017 09:46:15 PM,08/19/2017 09:46:54 PM,08/19/2017 09:49:30 PM,,,Fire,08/19/2017 09:52:51 PM,400 Block of STANYAN ST,San Francisco,94117,B07,21,4556,3,3,3,true,Alarm,1,ENGINE,2,5,1,Lone Mountain/USF,"(37.7738357034539, -122.454406709474)",172313921-E21
172313921,RS1,17096704,Structure Fire,08/19/2017,08/19/2017,08/19/2017 09:42:03 PM,08/19/2017 09:45:50 PM,08/19/2017 09:46:15 PM,08/19/2017 09:47:21 PM,,,,Fire,08/19/2017 09:51:05 PM,400 Block of STANYAN ST,San Francisco,94117,B07,21,4556,3,3,3,false,Alarm,1,RESCUE SQUAD,10,5,1,Lone Mountain/USF,"(37.7738357034539, -122.454406709474)",172313921-RS1
172313921,T12,17096704,Structure Fire,08/19/2017,08/19/2017,08/19/2017 09:42:03 PM,08/19/2017 09:45:50 PM,08/19/2017 09:46:15 PM,08/19/2017 09:47:44 PM,08/19/2017 09:50:33 PM,,,Fire,08/19/2017 09:59:11 PM,400 Block of STANYAN ST,San Francisco,94117,B07,21,4556,3,3,3,false,Alarm,1,TRUCK,4,5,1,Lone Mountain/USF,"(37.7738357034539, -122.454406709474)",172313921-T12
172313921,T16,17096704,Structure Fire,08/19/2017,08/19/2017,08/19/2017 09:42:03 PM,08/19/2017 09:45:50 PM,08/19/2017 09:46:15 PM,08/19/2017 09:47:18 PM,,,,Fire,08/19/2017 09:52:51 PM,400 Block of STANYAN ST,San Francisco,94117,B07,21,4556,3,3,3,false,Alarm,1,TRUCK,8,5,1,Lone Mountain/USF,"(37.7738357034539, -122.454406709474)",172313921-T16
181220355,78,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:44:37 AM,,,,Fire,05/02/2018 04:48:52 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,true,Alarm,1,MEDIC,8,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-78
181220355,B02,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:45:30 AM,,,,Fire,05/02/2018 04:50:21 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,false,Alarm,1,CHIEF,7,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-B02
181220355,D2,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:46:47 AM,,,,Fire,05/02/2018 04:50:23 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,false,Alarm,1,CHIEF,6,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-D2
181220355,E06,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:47:13 AM,,,,Fire,05/02/2018 04:50:49 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,true,Alarm,1,ENGINE,5,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-E06
181220355,E10,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:45:27 AM,,,,Fire,05/02/2018 04:48:46 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,true,Alarm,1,ENGINE,9,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-E10
181220355,E21,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:45:22 AM,05/02/2018 04:46:52 AM,,,Fire,05/02/2018 04:55:49 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,false,Alarm,1,ENGINE,1,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-E21
181220355,RS1,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:46:51 AM,,,,Fire,05/02/2018 04:48:32 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,false,Alarm,1,RESCUE SQUAD,10,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-RS1
181220355,T10,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:47:08 AM,05/02/2018 04:47:43 AM,,,Fire,05/02/2018 04:48:19 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,false,Alarm,1,TRUCK,3,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-T10
181220355,T16,18051638,Structure Fire,05/02/2018,05/01/2018,05/02/2018 04:41:52 AM,05/02/2018 04:43:13 AM,05/02/2018 04:44:33 AM,05/02/2018 04:45:35 AM,05/02/2018 04:48:26 AM,,,Fire,05/02/2018 04:54:08 AM,FELL ST/MASONIC AV,San Francisco,94117,B05,21,4356,3,3,3,false,Alarm,1,TRUCK,4,5,5,Lone Mountain/USF,"(37.772995404875, -122.44590236608802)",181220355-T16
182843241,T10,18119358,Structure Fire,10/11/2018,10/11/2018,10/11/2018 06:29:54 PM,10/11/2018 06:31:05 PM,10/11/2018 06:31:17 PM,10/11/2018 06:32:26 PM,,,,Fire,10/11/2018 06:34:38 PM,1500 Block of GROVE ST,San Francisco,94117,B05,21,4253,3,3,3,false,Alarm,1,TRUCK,7,5,5,Lone Mountain/USF,"(37.77545434571266, -122.44213369799463)",182843241-T10
182843241,T16,18119358,Structure Fire,10/11/2018,10/11/2018,10/11/2018 06:29:54 PM,10/11/2018 06:31:05 PM,10/11/2018 06:31:17 PM,10/11/2018 06:31:31 PM,,,,Fire,10/11/2018 06:34:58 PM,1500 Block of GROVE ST,San Francisco,94117,B05,21,4253,3,3,3,false,Alarm,1,TRUCK,6,5,5,Lone Mountain/USF,"(37.77545434571266, -122.44213369799463)",182843241-T16
172391276,E21,17099765,Structure Fire,08/27/2017,08/27/2017,08/27/2017 10:43:46 AM,08/27/2017 10:43:46 AM,08/27/2017 10:43:52 AM,08/27/2017 10:45:03 AM,08/27/2017 10:48:29 AM,,,Fire,08/27/2017 10:48:42 AM,200 Block of WILLARD NORTH ST,San Francisco,94118,B07,21,4562,3,3,3,true,Alarm,1,ENGINE,1,7,1,Lone Mountain/USF,"(37.7759598332375, -122.456499636284)",172391276-E21
172391276,T12,17099765,Structure Fire,08/27/2017,08/27/2017,08/27/2017 10:43:46 AM,08/27/2017 10:43:46 AM,08/27/2017 10:43:52 AM,08/27/2017 10:45:28 AM,,,,Fire,08/27/2017 10:48:42 AM,200 Block of WILLARD NORTH ST,San Francisco,94118,B07,21,4562,3,3,3,false,Alarm,1,TRUCK,2,7,1,Lone Mountain/USF,"(37.7759598332375, -122.456499636284)",172391276-T12
172393781,E12,17100011,Outside Fire,08/27/2017,08/27/2017,08/27/2017 10:44:25 PM,08/27/2017 10:46:05 PM,08/27/2017 10:46:13 PM,08/27/2017 10:47:19 PM,08/27/2017 10:50:20 PM,,,Fire,08/27/2017 10:52:53 PM,2100 Block of FELL ST,San Francisco,94117,B05,12,4554,3,3,3,true,Fire,1,ENGINE,1,5,5,Lone Mountain/USF,"(37.7721378396226, -122.453283057365)",172393781-E12
172393840,67,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:08:36 PM,08/27/2017 11:12:12 PM,,,Fire,08/27/2017 11:16:06 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,true,Alarm,1,MEDIC,2,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-67
172393840,B05,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:03 PM,08/27/2017 11:12:25 PM,,,Fire,08/27/2017 11:29:15 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,false,Alarm,1,CHIEF,5,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-B05
172393840,B07,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:15 PM,08/27/2017 11:11:59 PM,,,Fire,08/27/2017 11:16:06 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,false,Alarm,1,CHIEF,1,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-B07
172393840,D2,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:40 PM,08/27/2017 11:13:00 PM,,,Fire,08/27/2017 11:16:06 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,false,Alarm,1,CHIEF,7,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-D2
172393840,E07,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:11:38 PM,08/27/2017 11:11:38 PM,,,,Fire,08/27/2017 11:11:50 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,true,Alarm,1,ENGINE,12,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-E07
172393840,E10,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:12:42 PM,08/27/2017 11:12:42 PM,08/27/2017 11:16:08 PM,,,Fire,08/27/2017 11:17:36 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,true,Alarm,1,ENGINE,8,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-E10
172393840,E12,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:42 PM,,,,Fire,08/27/2017 11:13:13 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,true,Alarm,1,ENGINE,11,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-E12
172393840,E21,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:08:56 PM,08/27/2017 11:12:24 PM,,,Fire,08/27/2017 11:27:57 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,true,Alarm,1,ENGINE,4,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-E21
172393840,E31,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:29 PM,08/27/2017 11:12:59 PM,,,Fire,08/27/2017 11:16:06 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,false,Alarm,1,ENGINE,6,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-E31
172393840,RS1,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:34 PM,,,,Fire,08/27/2017 11:13:45 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,false,Alarm,1,RESCUE SQUAD,10,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-RS1
172393840,T10,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:10 PM,08/27/2017 11:12:23 PM,,,Fire,08/27/2017 11:23:11 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,false,Alarm,1,TRUCK,3,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-T10
172393840,T16,17100020,Structure Fire,08/27/2017,08/27/2017,08/27/2017 11:06:33 PM,08/27/2017 11:07:10 PM,08/27/2017 11:08:01 PM,08/27/2017 11:09:11 PM,,,,Fire,08/27/2017 11:16:06 PM,400 Block of ANZA ST,San Francisco,94118,B05,10,4457,3,3,3,false,Alarm,1,TRUCK,9,5,1,Lone Mountain/USF,"(37.7806117716941, -122.451367424431)",172393840-T16
172473106,RS1,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:31:23 PM,,,,Fire,09/04/2017 06:33:12 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,RESCUE SQUAD,10,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-RS1
172473106,74,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:30:19 PM,,,,Fire,09/04/2017 06:33:36 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,true,Alarm,1,MEDIC,8,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-74
172473106,B02,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:31:01 PM,,,,Fire,09/04/2017 06:35:00 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,CHIEF,7,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-B02
172473106,B05,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:31:11 PM,09/04/2017 06:31:56 PM,,,Fire,09/04/2017 06:42:55 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,CHIEF,2,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-B05
172473106,D2,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:30:35 PM,,,,Fire,09/04/2017 06:35:57 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,CHIEF,4,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-D2
172473106,E05,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:31:19 PM,,,,Fire,09/04/2017 06:33:22 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,ENGINE,9,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-E05
172473106,E10,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:32:12 PM,,,,Fire,09/04/2017 06:35:47 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,true,Alarm,1,ENGINE,5,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-E10
172473106,E21,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:31:06 PM,09/04/2017 06:31:50 PM,,,Fire,09/04/2017 06:42:39 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,ENGINE,1,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-E21
172473106,T06,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:31:09 PM,,,,Fire,09/04/2017 06:35:01 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,TRUCK,6,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-T06
172473106,T10,17104136,Structure Fire,09/04/2017,09/04/2017,09/04/2017 06:28:37 PM,09/04/2017 06:29:34 PM,09/04/2017 06:30:07 PM,09/04/2017 06:31:08 PM,09/04/2017 06:34:32 PM,,,Fire,09/04/2017 06:40:37 PM,1800 Block of MCALLISTER ST,San Francisco,94117,B05,21,4254,3,3,3,false,Alarm,1,TRUCK,3,5,5,Lone Mountain/USF,"(37.7772146315852, -122.442488680247)",172473106-T10
181343345,B05,18057006,Outside Fire,05/14/2018,05/14/2018,05/14/2018 06:33:19 PM,05/14/2018 06:35:07 PM,05/14/2018 06:39:57 PM,05/14/2018 06:40:05 PM,05/14/2018 06:43:35 PM,,,Fire,05/14/2018 06:51:05 PM,0 Block of COLE ST,San Francisco,94117,B05,21,4535,3,3,3,false,Fire,1,CHIEF,2,5,5,Lone Mountain/USF,"(37.77472095031686, -122.45119221653628)",181343345-B05
181343345,E21,18057006,Outside Fire,05/14/2018,05/14/2018,05/14/2018 06:33:19 PM,05/14/2018 06:35:07 PM,05/14/2018 06:37:38 PM,05/14/2018 06:37:51 PM,05/14/2018 06:40:44 PM,,,Fire,05/14/2018 06:50:19 PM,0 Block of COLE ST,San Francisco,94117,B05,21,4535,3,3,3,true,Fire,1,ENGINE,1,5,5,Lone Mountain/USF,"(37.77472095031686, -122.45119221653628)",181343345-E21
181343345,T12,18057006,Outside Fire,05/14/2018,05/14/2018,05/14/2018 06:33:19 PM,05/14/2018 06:35:07 PM,05/14/2018 06:39:57 PM,05/14/2018 06:40:54 PM,05/14/2018 06:43:52 PM,,,Fire,05/14/2018 06:47:30 PM,0 Block of COLE ST,San Francisco,94117,B05,21,4535,3,3,3,false,Fire,1,TRUCK,3,5,5,Lone Mountain/USF,"(37.77472095031686, -122.45119221653628)",181343345-T12
172492767,E10,17104961,Structure Fire,09/06/2017,09/06/2017,09/06/2017 03:44:25 PM,09/06/2017 03:44:25 PM,09/06/2017 03:44:41 PM,09/06/2017 03:45:51 PM,,,,Fire,09/06/2017 03:47:43 PM,GEARY BL/BLAKE ST,San Francisco,94118,B05,10,4454,3,3,3,true,Alarm,1,ENGINE,2,5,1,Lone Mountain/USF,"(37.7819841151425, -122.451119860337)",172492767-E10
172492767,T10,17104961,Structure Fire,09/06/2017,09/06/2017,09/06/2017 03:44:25 PM,09/06/2017 03:44:25 PM,09/06/2017 03:44:41 PM,09/06/2017 03:45:25 PM,09/06/2017 03:47:17 PM,,,Fire,09/06/2017 03:47:43 PM,GEARY BL/BLAKE ST,San Francisco,94118,B05,10,4454,3,3,3,true,Alarm,1,TRUCK,1,5,1,Lone Mountain/USF,"(37.7819841151425, -122.451119860337)",172492767-T10
182863885,T12,18120227,Structure Fire,10/13/2018,10/13/2018,10/13/2018 11:05:01 PM,10/13/2018 11:05:01 PM,10/13/2018 11:05:14 PM,10/13/2018 11:06:56 PM,,,,Fire,10/13/2018 11:08:52 PM,CLAYTON ST/HAYES ST,San Francisco,94117,B05,21,4523,3,3,3,false,Alarm,1,TRUCK,2,5,5,Lone Mountain/USF,"(37.7735248515352, -122.44932587452638)",182863885-T12
172500983,E21,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:59:47 AM,09/07/2017 09:02:26 AM,,,Fire,09/07/2017 09:17:37 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,ENGINE,1,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-E21
172500983,89,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:58:46 AM,09/07/2017 09:09:58 AM,,,Fire,09/07/2017 09:15:17 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,true,Alarm,1,MEDIC,10,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-89
172500983,B05,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 09:00:44 AM,09/07/2017 09:04:24 AM,,,Fire,09/07/2017 09:17:37 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,CHIEF,5,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-B05
172500983,B07,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:59:08 AM,09/07/2017 09:02:31 AM,,,Fire,09/07/2017 09:29:01 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,CHIEF,3,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-B07
172500983,D2,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:59:17 AM,09/07/2017 09:04:36 AM,,,Fire,09/07/2017 09:17:37 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,CHIEF,6,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-D2
172500983,E12,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:59:35 AM,09/07/2017 09:07:32 AM,,,Fire,09/07/2017 09:17:37 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,true,Alarm,1,ENGINE,8,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-E12
172500983,E31,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:59:43 AM,09/07/2017 09:02:29 AM,,,Fire,09/07/2017 09:32:31 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,ENGINE,2,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-E31
172500983,RS1,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:59:55 AM,09/07/2017 09:08:47 AM,,,Fire,09/07/2017 09:17:37 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,RESCUE SQUAD,9,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-RS1
172500983,T10,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 09:00:10 AM,09/07/2017 09:03:10 AM,,,Fire,09/07/2017 09:25:30 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,TRUCK,4,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-T10
172500983,T12,17105268,Structure Fire,09/07/2017,09/07/2017,09/07/2017 08:57:35 AM,09/07/2017 08:57:55 AM,09/07/2017 08:58:21 AM,09/07/2017 08:59:36 AM,09/07/2017 09:04:58 AM,,,Fire,09/07/2017 09:17:37 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,false,Alarm,1,TRUCK,7,7,1,Lone Mountain/USF,"(37.7812170341948, -122.457001538533)",172500983-T12
181361555,79,18057631,Structure Fire,05/16/2018,05/16/2018,05/16/2018 11:25:29 AM,05/16/2018 11:25:55 AM,05/16/2018 11:26:09 AM,05/16/2018 11:26:19 AM,05/16/2018 11:32:42 AM,,,Fire,05/16/2018 11:34:17 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,10,4452,3,3,3,true,Alarm,1,MEDIC,7,7,1,Lone Mountain/USF,"(37.78121703419477, -122.45700153853275)",181361555-79
181361555,B05,18057631,Structure Fire,05/16/2018,05/16/2018,05/16/2018 11:25:29 AM,05/16/2018 11:25:55 AM,05/16/2018 11:26:09 AM,05/16/2018 11:27:09 AM,,,,Fire,05/16/2018 11:33:29 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,10,4452,3,3,3,false,Alarm,1,CHIEF,9,7,1,Lone Mountain/USF,"(37.78121703419477, -122.45700153853275)",181361555-B05
181361555,B07,18057631,Structure Fire,05/16/2018,05/16/2018,05/16/2018 11:25:29 AM,05/16/2018 11:25:55 AM,05/16/2018 11:26:09 AM,05/16/2018 11:26:56 AM,05/16/2018 11:30:03 AM,,,Fire,05/16/2018 11:42:52 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,10,4452,3,3,3,false,Alarm,1,CHIEF,3,7,1,Lone Mountain/USF,"(37.78121703419477, -122.45700153853275)",181361555-B07
181361555,D2,18057631,Structure Fire,05/16/2018,05/16/2018,05/16/2018 11:25:29 AM,05/16/2018 11:25:55 AM,05/16/2018 11:26:09 AM,05/16/2018 11:26:14 AM,,,,Fire,05/16/2018 11:34:42 AM,3500 Block of GEARY BLVD,San Francisco,94118,B07,10,4452,3,3,3,false,Alarm,1,CHIEF,8,7,1,Lone Mountain/USF,"(37.78121703419477, -122.45700153853275)",181361555-D2
